user_id,age,sex
50205,35_44,1.0
50206,18_24,0.0
50207,18_24,0.0
50209,55_64,1.0
50210,18_24,0.0
50211,18_24,0.0
50212,25_34,1.0
50213,25_34,0.0
50214,55_64,1.0
50215,25_34,0.0
50216,45_54,0.0
50217,55_64,0.0
50218,45_54,1.0
50219,25_34,0.0
50220,25_34,0.0
50221,25_34,0.0
50222,18_24,0.0
50223,25_34,0.0
50224,18_24,0.0
50225,45_54,0.0
50226,25_34,0.0
50227,25_34,0.0
50228,25_34,0.0
50229,18_24,0.0
50232,18_24,0.0
50234,18_24,0.0
50236,45_54,0.0
50237,18_24,0.0
50238,35_44,0.0
50239,45_54,0.0
50240,25_34,0.0
50241,18_24,0.0
50243,25_34,0.0
50244,55_64,0.0
50245,35_44,0.0
50246,65_inf,1.0
50247,35_44,1.0
50248,65_inf,0.0
50249,35_44,0.0
50251,18_24,1.0
50252,55_64,0.0
50253,25_34,1.0
50254,25_34,0.0
50255,45_54,0.0
50256,35_44,0.0
50257,18_24,0.0
50258,65_inf,1.0
50259,35_44,0.0
50260,35_44,0.0
50261,65_inf,0.0
50262,18_24,0.0
50263,45_54,0.0
50264,35_44,0.0
50265,25_34,0.0
50266,35_44,0.0
50268,45_54,1.0
50270,25_34,0.0
50272,55_64,1.0
50273,18_24,0.0
50274,35_44,0.0
50275,18_24,0.0
50276,25_34,1.0
50277,25_34,0.0
50278,35_44,0.0
50279,35_44,
50280,25_34,0.0
50281,35_44,0.0
50283,45_54,0.0
50284,45_54,0.0
50285,25_34,0.0
50286,35_44,0.0
50287,18_24,0.0
50289,35_44,1.0
50290,25_34,1.0
50291,35_44,0.0
50292,45_54,0.0
50293,18_24,0.0
50294,45_54,1.0
50295,55_64,0.0
50296,55_64,1.0
50297,25_34,1.0
50298,25_34,1.0
50299,25_34,0.0
50300,25_34,0.0
50301,35_44,0.0
50302,35_44,1.0
50303,35_44,0.0
50305,25_34,0.0
50307,45_54,0.0
50308,65_inf,0.0
50310,45_54,0.0
50311,45_54,1.0
50312,25_34,0.0
50313,45_54,1.0
50314,18_24,0.0
50315,45_54,0.0
50316,45_54,1.0
50317,35_44,0.0
50318,25_34,0.0
50319,35_44,1.0
50320,35_44,1.0
50321,35_44,1.0
50322,35_44,0.0
50323,25_34,1.0
50324,18_24,0.0
50325,35_44,1.0
50326,18_24,1.0
50327,25_34,0.0
50329,18_24,0.0
50330,55_64,0.0
50331,45_54,0.0
50332,55_64,0.0
50333,25_34,1.0
50335,18_24,0.0
50336,18_24,0.0
50337,25_34,0.0
50338,55_64,1.0
50339,35_44,0.0
50340,25_34,0.0
50341,45_54,0.0
50343,45_54,
50344,55_64,0.0
50346,35_44,1.0
50347,25_34,0.0
50348,55_64,0.0
50349,18_24,0.0
50350,55_64,0.0
50351,45_54,0.0
50352,25_34,0.0
50354,35_44,0.0
50355,45_54,0.0
50356,45_54,0.0
50357,45_54,0.0
50358,25_34,0.0
50359,25_34,0.0
50360,45_54,1.0
50362,25_34,0.0
50363,35_44,0.0
50364,25_34,0.0
50365,25_34,0.0
50366,25_34,1.0
50367,55_64,0.0
50368,25_34,1.0
50370,25_34,0.0
50372,25_34,1.0
50373,25_34,0.0
50374,25_34,0.0
50375,35_44,0.0
50376,25_34,0.0
50377,55_64,1.0
50378,65_inf,0.0
50379,25_34,0.0
50380,35_44,0.0
50381,35_44,1.0
50382,18_24,0.0
50383,55_64,1.0
50384,18_24,0.0
50385,18_24,0.0
50388,25_34,0.0
50389,35_44,1.0
50390,25_34,0.0
50391,45_54,0.0
50392,18_24,0.0
50393,35_44,0.0
50394,55_64,0.0
50395,18_24,0.0
50396,35_44,0.0
50398,65_inf,0.0
50399,55_64,0.0
50400,25_34,1.0
50401,35_44,0.0
50402,25_34,1.0
50403,18_24,0.0
50404,45_54,0.0
50407,18_24,1.0
50408,25_34,1.0
50411,25_34,0.0
50412,25_34,1.0
50413,65_inf,0.0
50414,35_44,0.0
50415,25_34,1.0
50416,65_inf,1.0
50417,25_34,0.0
50418,25_34,1.0
50419,25_34,0.0
50420,45_54,1.0
50421,35_44,0.0
50422,25_34,0.0
50423,35_44,0.0
50424,35_44,0.0
50426,55_64,0.0
50427,55_64,0.0
50428,25_34,0.0
50429,18_24,0.0
50430,45_54,0.0
50431,55_64,0.0
50433,55_64,1.0
50434,35_44,0.0
50435,45_54,0.0
50436,65_inf,0.0
50437,65_inf,1.0
50438,35_44,0.0
50439,45_54,0.0
50441,25_34,0.0
50443,35_44,1.0
50444,25_34,0.0
50445,35_44,0.0
50446,25_34,1.0
50447,35_44,1.0
50448,25_34,0.0
50449,55_64,0.0
50451,18_24,1.0
50452,35_44,0.0
50454,18_24,1.0
50455,25_34,0.0
50456,35_44,0.0
50457,35_44,0.0
50458,25_34,0.0
50460,65_inf,0.0
50461,25_34,0.0
50462,18_24,1.0
50463,18_24,1.0
50464,25_34,1.0
50466,45_54,0.0
50467,45_54,0.0
50468,25_34,0.0
50469,35_44,1.0
50470,18_24,1.0
50471,18_24,0.0
50472,35_44,0.0
50474,55_64,0.0
50475,25_34,0.0
50476,25_34,0.0
50477,25_34,0.0
50478,25_34,1.0
50479,45_54,0.0
50480,35_44,0.0
50482,18_24,1.0
50484,35_44,1.0
50485,25_34,0.0
50486,45_54,
50487,25_34,0.0
50488,25_34,0.0
50489,45_54,1.0
50490,25_34,0.0
50492,25_34,0.0
50495,35_44,0.0
50496,18_24,0.0
50497,55_64,1.0
50498,18_24,1.0
50499,25_34,0.0
50500,45_54,0.0
50501,18_24,1.0
50503,18_24,0.0
50504,25_34,0.0
50506,35_44,0.0
50507,25_34,0.0
50508,18_24,0.0
50509,18_24,0.0
50510,18_24,0.0
50511,65_inf,1.0
50512,25_34,0.0
50513,35_44,0.0
50514,35_44,0.0
50516,65_inf,1.0
50518,55_64,0.0
50519,45_54,
50521,18_24,0.0
50522,25_34,0.0
50524,65_inf,1.0
50525,18_24,0.0
50526,55_64,0.0
50528,25_34,0.0
50530,25_34,0.0
50531,25_34,0.0
50532,25_34,1.0
50533,25_34,0.0
50534,45_54,0.0
50535,25_34,0.0
50537,65_inf,0.0
50538,35_44,1.0
50539,25_34,0.0
50540,35_44,1.0
50543,35_44,1.0
50544,35_44,0.0
50545,65_inf,0.0
50546,35_44,0.0
50547,55_64,0.0
50549,18_24,0.0
50550,18_24,1.0
50551,45_54,1.0
50552,35_44,0.0
50553,35_44,0.0
50554,35_44,0.0
50555,35_44,1.0
50556,18_24,0.0
50557,25_34,0.0
50558,55_64,1.0
50559,45_54,0.0
50560,25_34,0.0
50561,18_24,0.0
50562,18_24,1.0
50563,65_inf,0.0
50564,18_24,0.0
50565,18_24,1.0
50566,35_44,0.0
50567,55_64,1.0
50569,55_64,0.0
50570,25_34,1.0
50571,25_34,1.0
50572,35_44,0.0
50573,25_34,0.0
50574,18_24,0.0
50576,35_44,0.0
50577,18_24,0.0
50578,35_44,0.0
50579,35_44,0.0
50580,25_34,0.0
50581,25_34,0.0
50582,45_54,0.0
50583,25_34,0.0
50584,25_34,0.0
50586,25_34,0.0
50587,25_34,1.0
50588,35_44,0.0
50589,25_34,0.0
50591,25_34,0.0
50592,25_34,0.0
50593,65_inf,0.0
50595,55_64,1.0
50596,25_34,0.0
50597,55_64,1.0
50598,45_54,1.0
50600,35_44,1.0
50601,35_44,0.0
50602,45_54,0.0
50603,25_34,0.0
50604,55_64,0.0
50605,35_44,1.0
50607,55_64,0.0
50608,35_44,0.0
50610,25_34,1.0
50611,35_44,0.0
50612,18_24,0.0
50613,35_44,0.0
50614,25_34,1.0
50615,65_inf,1.0
50616,35_44,0.0
50617,18_24,0.0
50618,18_24,0.0
50619,18_24,0.0
50620,25_34,0.0
50621,18_24,1.0
50622,55_64,1.0
50623,18_24,0.0
50624,25_34,0.0
50625,35_44,0.0
50626,35_44,1.0
50627,45_54,0.0
50628,18_24,0.0
50629,45_54,0.0
50630,25_34,0.0
50632,65_inf,0.0
50633,25_34,0.0
50634,18_24,1.0
50635,25_34,0.0
50636,35_44,0.0
50637,35_44,0.0
50640,45_54,0.0
50641,35_44,0.0
50642,25_34,0.0
50643,25_34,0.0
50645,35_44,1.0
50646,18_24,1.0
50647,35_44,1.0
50648,35_44,0.0
50649,35_44,0.0
50650,25_34,0.0
50652,18_24,1.0
50653,18_24,1.0
50656,25_34,1.0
50657,45_54,0.0
50658,45_54,0.0
50659,25_34,0.0
50660,35_44,1.0
50661,35_44,0.0
50663,65_inf,0.0
50664,35_44,0.0
50665,18_24,0.0
50666,18_24,0.0
50668,25_34,0.0
50670,25_34,0.0
50671,35_44,0.0
50672,55_64,0.0
50674,45_54,0.0
50676,55_64,0.0
50677,18_24,0.0
50678,25_34,1.0
50679,18_24,0.0
50680,35_44,0.0
50682,45_54,0.0
50683,45_54,1.0
50684,45_54,0.0
50686,25_34,0.0
50687,55_64,0.0
50688,55_64,0.0
50689,25_34,0.0
50690,35_44,0.0
50691,45_54,0.0
50692,55_64,
50693,25_34,1.0
50695,18_24,0.0
50697,25_34,0.0
50698,45_54,0.0
50699,18_24,0.0
50700,35_44,0.0
50701,18_24,0.0
50702,45_54,1.0
50703,45_54,0.0
50705,18_24,0.0
50706,18_24,1.0
50707,25_34,0.0
50708,35_44,0.0
50709,25_34,0.0
50711,18_24,0.0
50712,35_44,0.0
50713,55_64,1.0
50714,25_34,1.0
50715,65_inf,0.0
50716,35_44,0.0
50717,18_24,1.0
50718,18_24,0.0
50719,35_44,0.0
50720,18_24,0.0
50721,18_24,0.0
50722,25_34,0.0
50723,35_44,0.0
50724,35_44,0.0
50725,18_24,0.0
50726,25_34,0.0
50727,35_44,0.0
50728,25_34,1.0
50729,45_54,0.0
50730,45_54,0.0
50731,18_24,1.0
50732,55_64,0.0
50734,55_64,0.0
50737,35_44,0.0
50738,18_24,1.0
50739,45_54,0.0
50740,18_24,0.0
50741,18_24,0.0
50742,35_44,0.0
50743,25_34,0.0
50744,35_44,0.0
50746,35_44,0.0
50747,18_24,0.0
50748,25_34,0.0
50750,35_44,1.0
50751,35_44,0.0
50752,35_44,1.0
50753,45_54,0.0
50755,18_24,0.0
50757,25_34,0.0
50758,25_34,0.0
50759,25_34,0.0
50760,18_24,0.0
50761,35_44,0.0
50763,35_44,0.0
50764,35_44,1.0
50765,25_34,0.0
50766,25_34,0.0
50767,18_24,0.0
50768,18_24,1.0
50769,18_24,0.0
50771,18_24,0.0
50772,45_54,0.0
50773,25_34,0.0
50774,18_24,0.0
50775,25_34,0.0
50776,18_24,1.0
50777,65_inf,0.0
50778,55_64,0.0
50780,45_54,0.0
50781,18_24,1.0
50782,65_inf,0.0
50783,55_64,0.0
50784,35_44,0.0
50785,25_34,0.0
50786,55_64,1.0
50787,25_34,0.0
50790,55_64,0.0
50791,25_34,0.0
50792,25_34,0.0
50793,18_24,0.0
50794,35_44,1.0
50795,18_24,0.0
50796,55_64,1.0
50797,45_54,0.0
50799,35_44,0.0
50800,35_44,0.0
50802,25_34,0.0
50803,35_44,1.0
50804,35_44,0.0
50806,45_54,0.0
50807,35_44,1.0
50808,35_44,1.0
50809,25_34,1.0
50810,35_44,0.0
50811,25_34,
50812,45_54,0.0
50814,25_34,0.0
50815,65_inf,1.0
50816,18_24,0.0
50817,45_54,0.0
50820,25_34,0.0
50821,35_44,0.0
50822,45_54,0.0
50823,25_34,0.0
50824,25_34,0.0
50825,35_44,0.0
50826,35_44,1.0
50827,18_24,1.0
50828,45_54,0.0
50829,35_44,0.0
50830,35_44,0.0
50831,18_24,1.0
50832,35_44,1.0
50833,35_44,0.0
50834,35_44,0.0
50836,18_24,0.0
50838,45_54,0.0
50839,35_44,0.0
50841,25_34,0.0
50842,25_34,0.0
50844,25_34,0.0
50845,45_54,0.0
50846,35_44,1.0
50847,18_24,0.0
50848,18_24,0.0
50849,25_34,1.0
50850,45_54,0.0
50851,18_24,0.0
50852,25_34,1.0
50853,25_34,0.0
50856,35_44,0.0
50857,45_54,0.0
50858,35_44,1.0
50859,45_54,0.0
50860,35_44,0.0
50861,18_24,0.0
50862,55_64,0.0
50863,18_24,0.0
50864,25_34,0.0
50865,25_34,0.0
50866,35_44,0.0
50867,18_24,1.0
50868,65_inf,0.0
50869,45_54,0.0
50870,25_34,1.0
50871,18_24,0.0
50872,65_inf,1.0
50873,35_44,0.0
50874,25_34,1.0
50875,35_44,0.0
50876,35_44,1.0
50877,25_34,0.0
50878,45_54,0.0
50879,25_34,0.0
50881,35_44,0.0
50882,35_44,0.0
50883,65_inf,0.0
50884,45_54,0.0
50885,55_64,0.0
50886,65_inf,0.0
50887,55_64,0.0
50888,45_54,0.0
50889,45_54,1.0
50890,25_34,0.0
50891,65_inf,1.0
50893,35_44,0.0
50894,18_24,0.0
50895,55_64,1.0
50896,35_44,0.0
50898,25_34,0.0
50900,65_inf,0.0
50903,45_54,0.0
50904,25_34,0.0
50905,18_24,0.0
50906,35_44,0.0
50907,25_34,0.0
50908,45_54,1.0
50910,35_44,0.0
50912,35_44,0.0
50914,25_34,1.0
50915,45_54,0.0
50916,25_34,0.0
50918,25_34,1.0
50919,25_34,0.0
50920,35_44,0.0
50921,35_44,0.0
50922,25_34,1.0
50924,18_24,0.0
50925,35_44,0.0
50926,25_34,0.0
50927,45_54,1.0
50928,25_34,0.0
50929,45_54,0.0
50930,25_34,0.0
50931,55_64,0.0
50932,45_54,0.0
50933,35_44,0.0
50935,18_24,0.0
50936,35_44,0.0
50937,25_34,0.0
50938,25_34,0.0
50939,65_inf,1.0
50940,25_34,0.0
50941,35_44,0.0
50942,25_34,0.0
50943,35_44,1.0
50945,25_34,0.0
50946,35_44,0.0
50948,18_24,0.0
50949,25_34,1.0
50950,18_24,0.0
50951,45_54,0.0
50952,25_34,0.0
50953,45_54,0.0
50957,55_64,
50958,18_24,0.0
50959,65_inf,0.0
50960,65_inf,0.0
50961,25_34,1.0
50962,45_54,0.0
50963,65_inf,1.0
50964,18_24,0.0
50965,55_64,0.0
50966,55_64,1.0
50967,35_44,0.0
50968,55_64,0.0
50969,25_34,1.0
50970,35_44,0.0
50971,18_24,1.0
50972,35_44,0.0
50974,18_24,0.0
50975,25_34,1.0
50976,18_24,0.0
50977,35_44,0.0
50978,45_54,1.0
50979,45_54,0.0
50980,18_24,0.0
50981,35_44,0.0
50982,18_24,1.0
50983,65_inf,1.0
50984,45_54,0.0
50985,25_34,0.0
50986,45_54,1.0
50987,25_34,0.0
50988,35_44,0.0
50989,18_24,0.0
50990,35_44,1.0
50991,35_44,0.0
50992,25_34,0.0
50993,25_34,0.0
50994,18_24,0.0
50996,35_44,0.0
50997,25_34,1.0
50998,35_44,0.0
50999,18_24,1.0
51000,45_54,1.0
51002,55_64,0.0
51003,25_34,0.0
51004,25_34,1.0
51006,18_24,0.0
51007,35_44,0.0
51008,55_64,1.0
51009,55_64,
51010,25_34,0.0
51011,45_54,0.0
51013,35_44,0.0
51014,55_64,0.0
51015,25_34,0.0
51018,45_54,1.0
51021,45_54,0.0
51022,25_34,1.0
51023,18_24,0.0
51025,65_inf,1.0
51026,65_inf,0.0
51027,25_34,0.0
51028,18_24,0.0
51029,45_54,0.0
51030,55_64,0.0
51031,25_34,0.0
51032,55_64,0.0
51033,35_44,0.0
51034,25_34,0.0
51035,18_24,0.0
51036,35_44,0.0
51038,55_64,0.0
51039,45_54,0.0
51041,25_34,1.0
51042,25_34,0.0
51044,55_64,0.0
51045,45_54,0.0
51047,25_34,1.0
51048,35_44,0.0
51049,45_54,0.0
51050,25_34,0.0
51051,35_44,1.0
51052,35_44,1.0
51053,35_44,0.0
51055,45_54,0.0
51056,65_inf,0.0
51057,45_54,1.0
51058,35_44,1.0
51059,18_24,0.0
51060,45_54,0.0
51062,18_24,0.0
51063,45_54,0.0
51064,35_44,1.0
51065,35_44,1.0
51066,35_44,0.0
51067,25_34,0.0
51068,35_44,0.0
51069,35_44,0.0
51070,45_54,1.0
51071,65_inf,0.0
51072,18_24,0.0
51073,35_44,0.0
51074,25_34,0.0
51075,25_34,1.0
51076,45_54,0.0
51077,35_44,1.0
51078,35_44,0.0
51080,55_64,1.0
51081,25_34,0.0
51082,25_34,1.0
51083,55_64,1.0
51084,35_44,1.0
51085,25_34,1.0
51086,25_34,0.0
51088,18_24,0.0
51090,18_24,0.0
51091,18_24,0.0
51092,25_34,0.0
51094,18_24,0.0
51095,55_64,0.0
51096,55_64,0.0
51097,35_44,1.0
51098,18_24,0.0
51099,25_34,0.0
51100,65_inf,1.0
51101,35_44,1.0
51102,35_44,0.0
51103,35_44,0.0
51104,45_54,1.0
51105,35_44,1.0
51106,25_34,1.0
51107,45_54,0.0
51109,35_44,0.0
51110,25_34,0.0
51111,18_24,0.0
51112,18_24,0.0
51113,18_24,1.0
51114,25_34,0.0
51116,25_34,0.0
51117,25_34,1.0
51121,25_34,0.0
51123,25_34,1.0
51124,25_34,0.0
51125,35_44,1.0
51126,18_24,1.0
51128,25_34,0.0
51129,18_24,0.0
51130,55_64,0.0
51131,55_64,1.0
51133,25_34,0.0
51134,25_34,0.0
51135,55_64,1.0
51136,45_54,1.0
51137,18_24,1.0
51138,25_34,1.0
51139,35_44,0.0
51141,25_34,1.0
51142,35_44,0.0
51143,35_44,0.0
51146,35_44,0.0
51147,35_44,1.0
51148,65_inf,0.0
51149,25_34,0.0
51150,25_34,0.0
51151,18_24,0.0
51152,55_64,0.0
51153,25_34,0.0
51154,25_34,0.0
51155,25_34,0.0
51156,55_64,0.0
51157,35_44,0.0
51159,25_34,0.0
51160,25_34,1.0
51162,35_44,1.0
51163,25_34,0.0
51164,18_24,0.0
51165,25_34,1.0
51166,55_64,0.0
51167,35_44,0.0
51169,35_44,0.0
51170,45_54,0.0
51171,25_34,0.0
51172,35_44,0.0
51173,55_64,0.0
51174,45_54,0.0
51175,18_24,0.0
51176,45_54,0.0
51177,25_34,0.0
51178,45_54,1.0
51179,25_34,0.0
51180,45_54,0.0
51181,65_inf,1.0
51184,45_54,0.0
51185,35_44,0.0
51186,35_44,0.0
51187,25_34,0.0
51188,18_24,0.0
51189,25_34,1.0
51190,45_54,1.0
51191,55_64,1.0
51192,18_24,1.0
51193,45_54,0.0
51194,25_34,0.0
51195,25_34,0.0
51196,45_54,0.0
51197,35_44,0.0
51198,35_44,0.0
51199,35_44,0.0
51200,18_24,0.0
51201,45_54,0.0
51203,18_24,0.0
51205,55_64,0.0
51206,18_24,1.0
51207,18_24,0.0
51209,55_64,0.0
51210,25_34,0.0
51212,45_54,0.0
51215,55_64,
51217,18_24,0.0
51218,18_24,0.0
51219,18_24,0.0
51220,25_34,0.0
51221,25_34,1.0
51223,18_24,0.0
51224,25_34,1.0
51225,25_34,0.0
51226,35_44,1.0
51227,35_44,0.0
51228,25_34,0.0
51229,35_44,1.0
51230,18_24,0.0
51231,35_44,0.0
51232,18_24,0.0
51233,45_54,0.0
51234,45_54,1.0
51235,55_64,0.0
51236,55_64,0.0
51237,18_24,1.0
51238,45_54,1.0
51239,25_34,0.0
51240,55_64,0.0
51241,35_44,0.0
51242,25_34,1.0
51243,35_44,0.0
51244,45_54,0.0
51245,18_24,0.0
51246,18_24,0.0
51248,45_54,1.0
51249,25_34,0.0
51251,35_44,0.0
51252,55_64,0.0
51253,18_24,0.0
51254,25_34,1.0
51255,55_64,0.0
51256,25_34,0.0
51258,35_44,0.0
51259,35_44,0.0
51260,25_34,0.0
51261,55_64,1.0
51262,35_44,0.0
51263,45_54,0.0
51264,18_24,0.0
51266,55_64,1.0
51267,35_44,0.0
51268,18_24,1.0
51269,25_34,0.0
51270,45_54,0.0
51271,45_54,0.0
51273,55_64,0.0
51274,35_44,0.0
51275,35_44,0.0
51276,18_24,0.0
51277,35_44,0.0
51278,35_44,1.0
51281,25_34,0.0
51282,65_inf,0.0
51283,45_54,0.0
51285,25_34,0.0
51290,25_34,0.0
51291,45_54,0.0
51292,18_24,0.0
51293,25_34,0.0
51294,25_34,1.0
51295,35_44,0.0
51296,65_inf,1.0
51297,25_34,1.0
51298,45_54,1.0
51300,45_54,0.0
51301,65_inf,0.0
51302,18_24,1.0
51304,35_44,0.0
51306,45_54,1.0
51307,45_54,
51308,18_24,1.0
51309,45_54,1.0
51311,35_44,1.0
51312,18_24,1.0
51313,35_44,0.0
51314,45_54,1.0
51315,18_24,1.0
51316,35_44,
51317,55_64,1.0
51318,18_24,0.0
51319,65_inf,0.0
51321,35_44,0.0
51322,35_44,0.0
51324,55_64,0.0
51325,35_44,1.0
51327,35_44,1.0
51328,25_34,1.0
51329,35_44,0.0
51330,25_34,0.0
51331,45_54,0.0
51332,18_24,0.0
51335,25_34,1.0
51336,55_64,0.0
51337,25_34,0.0
51338,55_64,0.0
51339,25_34,0.0
51340,35_44,0.0
51341,35_44,1.0
51342,18_24,0.0
51343,55_64,0.0
51344,25_34,0.0
51345,25_34,0.0
51346,25_34,1.0
51347,35_44,0.0
51348,35_44,0.0
51349,35_44,0.0
51350,35_44,1.0
51351,45_54,0.0
51353,25_34,0.0
51354,18_24,0.0
51356,45_54,1.0
51357,18_24,0.0
51358,35_44,0.0
51359,35_44,0.0
51362,35_44,0.0
51363,25_34,0.0
51365,35_44,0.0
51367,35_44,0.0
51368,45_54,0.0
51369,18_24,
51370,55_64,0.0
51371,35_44,0.0
51373,45_54,0.0
51374,25_34,0.0
51375,35_44,1.0
51376,25_34,1.0
51377,65_inf,1.0
51378,35_44,0.0
51380,35_44,1.0
51381,25_34,0.0
51383,45_54,1.0
51384,35_44,0.0
51385,25_34,0.0
51386,45_54,1.0
51387,45_54,0.0
51388,55_64,0.0
51389,25_34,0.0
51390,18_24,0.0
51391,35_44,0.0
51392,35_44,0.0
51393,35_44,0.0
51394,18_24,0.0
51395,25_34,0.0
51396,35_44,
51397,45_54,0.0
51398,45_54,1.0
51399,18_24,0.0
51400,25_34,0.0
51402,55_64,0.0
51403,35_44,0.0
51404,55_64,0.0
51406,18_24,0.0
51407,35_44,0.0
51408,45_54,0.0
51409,35_44,0.0
51410,35_44,0.0
51411,45_54,0.0
51412,25_34,0.0
51413,35_44,0.0
51414,25_34,0.0
51415,55_64,0.0
51417,18_24,0.0
51418,25_34,1.0
51419,25_34,1.0
51420,18_24,0.0
51421,25_34,0.0
51423,25_34,0.0
51425,35_44,0.0
51426,35_44,1.0
51427,35_44,1.0
51428,18_24,0.0
51429,45_54,0.0
51430,25_34,1.0
51431,45_54,0.0
51432,35_44,1.0
51433,18_24,0.0
51434,35_44,0.0
51435,25_34,0.0
51436,18_24,0.0
51437,25_34,
51438,45_54,1.0
51440,35_44,1.0
51442,25_34,0.0
51443,18_24,0.0
51444,35_44,1.0
51445,25_34,1.0
51447,35_44,0.0
51448,35_44,0.0
51449,25_34,1.0
51450,45_54,0.0
51451,18_24,1.0
51452,35_44,1.0
51454,18_24,0.0
51455,35_44,1.0
51456,18_24,1.0
51458,25_34,0.0
51459,18_24,0.0
51460,45_54,0.0
51461,18_24,0.0
51463,35_44,1.0
51464,65_inf,1.0
51466,25_34,0.0
51467,65_inf,0.0
51468,55_64,0.0
51469,65_inf,0.0
51470,65_inf,0.0
51471,45_54,1.0
51472,35_44,1.0
51474,18_24,1.0
51476,18_24,1.0
51477,18_24,1.0
51478,45_54,1.0
51480,25_34,1.0
51482,35_44,1.0
51483,18_24,0.0
51484,25_34,1.0
51485,25_34,1.0
51487,55_64,0.0
51488,25_34,0.0
51489,18_24,1.0
51491,55_64,0.0
51492,18_24,0.0
51493,18_24,0.0
51495,45_54,1.0
51496,18_24,1.0
51497,35_44,0.0
51498,55_64,1.0
51499,35_44,1.0
51500,35_44,0.0
51501,35_44,0.0
51502,35_44,1.0
51503,25_34,1.0
51504,18_24,0.0
51507,55_64,1.0
51508,35_44,1.0
51510,35_44,0.0
51511,18_24,0.0
51512,25_34,0.0
51513,35_44,1.0
51514,45_54,1.0
51515,55_64,
51516,18_24,0.0
51517,25_34,0.0
51518,25_34,1.0
51519,65_inf,0.0
51520,45_54,0.0
51524,35_44,0.0
51525,25_34,0.0
51526,35_44,0.0
51527,25_34,0.0
51530,45_54,0.0
51531,45_54,0.0
51532,25_34,1.0
51533,35_44,0.0
51535,25_34,0.0
51536,55_64,0.0
51539,55_64,1.0
51540,55_64,1.0
51541,25_34,0.0
51542,35_44,0.0
51543,18_24,0.0
51544,18_24,0.0
51545,45_54,0.0
51546,25_34,1.0
51547,18_24,1.0
51549,35_44,0.0
51550,18_24,0.0
51551,25_34,0.0
51553,25_34,1.0
51554,18_24,0.0
51555,55_64,1.0
51556,45_54,0.0
51557,25_34,0.0
51558,18_24,0.0
51559,18_24,0.0
51561,55_64,1.0
51562,45_54,0.0
51563,25_34,1.0
51564,45_54,0.0
51565,55_64,0.0
51566,35_44,0.0
51567,25_34,0.0
51570,25_34,1.0
51573,45_54,0.0
51574,45_54,1.0
51575,45_54,1.0
51577,25_34,1.0
51579,35_44,0.0
51580,35_44,0.0
51581,35_44,1.0
51582,35_44,0.0
51583,45_54,1.0
51584,18_24,0.0
51585,18_24,0.0
51586,25_34,0.0
51587,25_34,0.0
51588,25_34,0.0
51589,35_44,0.0
51590,55_64,1.0
51591,45_54,1.0
51592,65_inf,1.0
51593,45_54,0.0
51594,55_64,0.0
51595,45_54,0.0
51597,45_54,0.0
51598,25_34,0.0
51599,45_54,1.0
51600,18_24,0.0
51601,18_24,0.0
51602,35_44,0.0
51603,35_44,0.0
51605,35_44,0.0
51606,35_44,1.0
51607,35_44,1.0
51608,55_64,1.0
51609,25_34,0.0
51610,35_44,0.0
51611,65_inf,0.0
51612,35_44,0.0
51613,35_44,1.0
51614,45_54,1.0
51615,25_34,1.0
51618,18_24,0.0
51619,45_54,1.0
51620,18_24,1.0
51621,35_44,0.0
51622,35_44,1.0
51626,45_54,0.0
51627,35_44,0.0
51628,18_24,0.0
51630,18_24,0.0
51633,18_24,0.0
51634,35_44,0.0
51636,18_24,0.0
51637,25_34,0.0
51638,25_34,1.0
51639,45_54,0.0
51640,65_inf,1.0
51643,45_54,0.0
51644,25_34,0.0
51645,25_34,0.0
51646,25_34,0.0
51647,35_44,0.0
51648,18_24,1.0
51649,18_24,0.0
51650,45_54,0.0
51651,25_34,1.0
51652,45_54,0.0
51654,45_54,1.0
51655,55_64,0.0
51656,18_24,1.0
51657,35_44,1.0
51658,25_34,0.0
51660,55_64,0.0
51661,25_34,1.0
51662,18_24,1.0
51663,18_24,0.0
51664,25_34,0.0
51665,25_34,1.0
51666,55_64,0.0
51667,35_44,1.0
51668,18_24,0.0
51669,25_34,1.0
51670,45_54,1.0
51672,65_inf,0.0
51673,25_34,0.0
51674,45_54,0.0
51675,45_54,0.0
51676,55_64,1.0
51677,45_54,1.0
51678,35_44,0.0
51680,45_54,0.0
51683,45_54,0.0
51684,55_64,0.0
51685,65_inf,1.0
51686,25_34,0.0
51687,35_44,0.0
51688,55_64,0.0
51689,45_54,0.0
51690,35_44,0.0
51691,25_34,0.0
51692,35_44,0.0
51693,25_34,0.0
51694,18_24,0.0
51695,18_24,1.0
51696,45_54,0.0
51697,45_54,1.0
51698,35_44,0.0
51699,45_54,1.0
51701,25_34,0.0
51702,25_34,0.0
51703,18_24,0.0
51704,35_44,1.0
51705,25_34,0.0
51706,25_34,0.0
51707,55_64,1.0
51708,45_54,1.0
51709,18_24,0.0
51710,65_inf,0.0
51711,25_34,1.0
51712,45_54,0.0
51713,35_44,0.0
51714,18_24,0.0
51715,35_44,0.0
51716,18_24,0.0
51717,35_44,0.0
51718,25_34,0.0
51719,35_44,1.0
51720,18_24,0.0
51721,18_24,1.0
51722,18_24,0.0
51723,25_34,0.0
51724,35_44,0.0
51726,25_34,0.0
51727,18_24,0.0
51729,18_24,1.0
51730,25_34,0.0
51732,45_54,0.0
51733,25_34,0.0
